"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 11:55:34 GMT 2024","Thu Jun 13 11:55:36 GMT 2024","1254","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSign","testSign",""
"unknown","Thu Jun 13 11:53:24 GMT 2024","Thu Jun 13 11:53:24 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.AddressBookPageTest","com.luma.selenium.AddressBookPageTest","testAddressBookPage","testAddressBookPage",""
"passed","Thu Jun 13 11:55:19 GMT 2024","Thu Jun 13 11:55:25 GMT 2024","5265","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"unknown","Thu Jun 13 11:53:24 GMT 2024","Thu Jun 13 11:53:24 GMT 2024","0","Surefire suite","Surefire test","com.luma.api.MagentoApiTest","com.luma.api.MagentoApiTest","testGetCustomerInfo","testGetCustomerInfo",""
"passed","Thu Jun 13 11:55:41 GMT 2024","Thu Jun 13 11:55:42 GMT 2024","1039","Surefire suite","Surefire test","com.luma.selenium.SearchBoxTest","com.luma.selenium.SearchBoxTest","testFindBackPack","testFindBackPack",""
"unknown","Thu Jun 13 11:53:24 GMT 2024","Thu Jun 13 11:53:24 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"passed","Thu Jun 13 11:54:11 GMT 2024","Thu Jun 13 11:54:14 GMT 2024","3100","Surefire suite","Surefire test","com.luma.palywright.HomeTest","com.luma.palywright.HomeTest","testPlaywrightHome","testPlaywrightHome",""
"passed","Thu Jun 13 11:54:26 GMT 2024","Thu Jun 13 11:54:40 GMT 2024","14654","Surefire suite","Surefire test","com.luma.palywright.VerifyDescendingSortByPriceTest","com.luma.palywright.VerifyDescendingSortByPriceTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"unknown","Thu Jun 13 11:53:24 GMT 2024","Thu Jun 13 11:53:24 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.MenPageTest","com.luma.selenium.MenPageTest","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage",""
"passed","Thu Jun 13 11:54:15 GMT 2024","Thu Jun 13 11:54:20 GMT 2024","5458","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNamesWomenSection","testNamesWomenSection",""
"unknown","Thu Jun 13 11:53:24 GMT 2024","Thu Jun 13 11:53:24 GMT 2024","0","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testWomenSectionButtonsClickable","testWomenSectionButtonsClickable",""
"passed","Thu Jun 13 11:55:39 GMT 2024","Thu Jun 13 11:55:40 GMT 2024","1317","Surefire suite","Surefire test","com.luma.selenium.MainPageTest","com.luma.selenium.MainPageTest","testMainPageElements","testMainPageElements",""
"passed","Thu Jun 13 11:54:21 GMT 2024","Thu Jun 13 11:54:25 GMT 2024","4049","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNavigationBar","testNavigationBar",""
"passed","Thu Jun 13 11:55:36 GMT 2024","Thu Jun 13 11:55:39 GMT 2024","3060","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSignIn","testSignIn",""
"passed","Thu Jun 13 11:55:28 GMT 2024","Thu Jun 13 11:55:33 GMT 2024","4842","Surefire suite","Surefire test","com.luma.selenium.SignUpPageTest","com.luma.selenium.SignUpPageTest","testSignInUser","testSignInUser",""
"passed","Thu Jun 13 11:53:24 GMT 2024","Thu Jun 13 11:53:54 GMT 2024","29453","Surefire suite","Surefire test","com.luma.palywright.CreateAccountPlaywrightPageTest","com.luma.palywright.CreateAccountPlaywrightPageTest","testSignInUser","testSignInUser",""
"unknown","Thu Jun 13 11:53:24 GMT 2024","Thu Jun 13 11:53:24 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.WishlistPageTest","com.luma.selenium.WishlistPageTest","testAddRandomProductToWishlist","testAddRandomProductToWishlist",""
"unknown","Thu Jun 13 11:53:24 GMT 2024","Thu Jun 13 11:53:24 GMT 2024","1","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartQuantity","testCartQuantity",""
"passed","Thu Jun 13 11:55:25 GMT 2024","Thu Jun 13 11:55:26 GMT 2024","1233","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testSelenium","testSelenium",""
"passed","Thu Jun 13 11:53:54 GMT 2024","Thu Jun 13 11:54:11 GMT 2024","16290","Surefire suite","Surefire test","com.luma.palywright.SignInTest","com.luma.palywright.SignInTest","testSingIn","testSingIn",""
"passed","Thu Jun 13 11:54:41 GMT 2024","Thu Jun 13 11:55:14 GMT 2024","32517","Surefire suite","Surefire test","com.luma.palywright.NavigationPlaywrightPageTest","com.luma.palywright.NavigationPlaywrightPageTest","testNavigateToMenuItems","testNavigateToMenuItems",""
"passed","Thu Jun 13 11:55:33 GMT 2024","Thu Jun 13 11:55:34 GMT 2024","1250","Surefire suite","Surefire test","com.luma.selenium.LoginPageTest","com.luma.selenium.LoginPageTest","testNavigationBar","testNavigationBar",""
