"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 11:59:53 GMT 2024","Thu Jun 13 11:59:58 GMT 2024","5422","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNamesWomenSection","testNamesWomenSection",""
"unknown","Thu Jun 13 11:59:09 GMT 2024","Thu Jun 13 11:59:09 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"passed","Thu Jun 13 12:01:12 GMT 2024","Thu Jun 13 12:01:13 GMT 2024","1088","Surefire suite","Surefire test","com.luma.selenium.SearchBoxTest","com.luma.selenium.SearchBoxTest","testFindBackPack","testFindBackPack",""
"passed","Thu Jun 13 12:00:59 GMT 2024","Thu Jun 13 12:01:04 GMT 2024","5081","Surefire suite","Surefire test","com.luma.selenium.SignUpPageTest","com.luma.selenium.SignUpPageTest","testSignInUser","testSignInUser",""
"passed","Thu Jun 13 12:00:03 GMT 2024","Thu Jun 13 12:00:17 GMT 2024","14552","Surefire suite","Surefire test","com.luma.palywright.VerifyDescendingSortByPriceTest","com.luma.palywright.VerifyDescendingSortByPriceTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"unknown","Thu Jun 13 11:59:09 GMT 2024","Thu Jun 13 11:59:09 GMT 2024","1","Surefire suite","Surefire test","com.luma.api.MagentoApiTest","com.luma.api.MagentoApiTest","testGetCustomerInfo","testGetCustomerInfo",""
"passed","Thu Jun 13 11:59:49 GMT 2024","Thu Jun 13 11:59:52 GMT 2024","3554","Surefire suite","Surefire test","com.luma.palywright.HomeTest","com.luma.palywright.HomeTest","testPlaywrightHome","testPlaywrightHome",""
"passed","Thu Jun 13 12:00:18 GMT 2024","Thu Jun 13 12:00:51 GMT 2024","32572","Surefire suite","Surefire test","com.luma.palywright.NavigationPlaywrightPageTest","com.luma.palywright.NavigationPlaywrightPageTest","testNavigateToMenuItems","testNavigateToMenuItems",""
"passed","Thu Jun 13 11:59:09 GMT 2024","Thu Jun 13 11:59:32 GMT 2024","22638","Surefire suite","Surefire test","com.luma.palywright.CreateAccountPlaywrightPageTest","com.luma.palywright.CreateAccountPlaywrightPageTest","testSignInUser","testSignInUser",""
"passed","Thu Jun 13 12:01:07 GMT 2024","Thu Jun 13 12:01:10 GMT 2024","2754","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSignIn","testSignIn",""
"unknown","Thu Jun 13 11:59:09 GMT 2024","Thu Jun 13 11:59:09 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.AddressBookPageTest","com.luma.selenium.AddressBookPageTest","testAddressBookPage","testAddressBookPage",""
"passed","Thu Jun 13 11:59:32 GMT 2024","Thu Jun 13 11:59:48 GMT 2024","16202","Surefire suite","Surefire test","com.luma.palywright.SignInTest","com.luma.palywright.SignInTest","testSingIn","testSingIn",""
"unknown","Thu Jun 13 11:59:09 GMT 2024","Thu Jun 13 11:59:09 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.MenPageTest","com.luma.selenium.MenPageTest","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage",""
"passed","Thu Jun 13 12:00:57 GMT 2024","Thu Jun 13 12:00:58 GMT 2024","1040","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testSelenium","testSelenium",""
"passed","Thu Jun 13 12:00:52 GMT 2024","Thu Jun 13 12:00:56 GMT 2024","4158","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Thu Jun 13 12:01:06 GMT 2024","Thu Jun 13 12:01:07 GMT 2024","984","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSign","testSign",""
"unknown","Thu Jun 13 11:59:09 GMT 2024","Thu Jun 13 11:59:09 GMT 2024","0","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testWomenSectionButtonsClickable","testWomenSectionButtonsClickable",""
"passed","Thu Jun 13 12:01:10 GMT 2024","Thu Jun 13 12:01:11 GMT 2024","1359","Surefire suite","Surefire test","com.luma.selenium.MainPageTest","com.luma.selenium.MainPageTest","testMainPageElements","testMainPageElements",""
"passed","Thu Jun 13 12:01:04 GMT 2024","Thu Jun 13 12:01:05 GMT 2024","1043","Surefire suite","Surefire test","com.luma.selenium.LoginPageTest","com.luma.selenium.LoginPageTest","testNavigationBar","testNavigationBar",""
"passed","Thu Jun 13 11:59:59 GMT 2024","Thu Jun 13 12:00:02 GMT 2024","3319","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNavigationBar","testNavigationBar",""
"unknown","Thu Jun 13 11:59:09 GMT 2024","Thu Jun 13 11:59:09 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.WishlistPageTest","com.luma.selenium.WishlistPageTest","testAddRandomProductToWishlist","testAddRandomProductToWishlist",""
"unknown","Thu Jun 13 11:59:09 GMT 2024","Thu Jun 13 11:59:09 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartQuantity","testCartQuantity",""
