"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 06 09:33:42 GMT 2024","Sat Jul 06 09:33:43 GMT 2024","1393","CrossBrowser","ChromiumTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and title of the application are correct and as expected."
"passed","Sat Jul 06 09:33:40 GMT 2024","Sat Jul 06 09:33:41 GMT 2024","1861","CrossBrowser","ChromeTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sat Jul 06 09:33:37 GMT 2024","Sat Jul 06 09:33:39 GMT 2024","2584","CrossBrowser","ChromeTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sat Jul 06 09:33:49 GMT 2024","Sat Jul 06 09:33:51 GMT 2024","2338","CrossBrowser","FirefoxTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and title of the application are correct and as expected."
"passed","Sat Jul 06 09:33:49 GMT 2024","Sat Jul 06 09:33:55 GMT 2024","6194","CrossBrowser","FirefoxTest","com.luma.selenium.ProductPageTest","com.luma.selenium.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Sat Jul 06 09:33:37 GMT 2024","Sat Jul 06 09:33:39 GMT 2024","1833","CrossBrowser","ChromeTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and title of the application are correct and as expected."
"passed","Sat Jul 06 09:33:37 GMT 2024","Sat Jul 06 09:33:41 GMT 2024","4193","CrossBrowser","ChromeTest","com.luma.selenium.ProductPageTest","com.luma.selenium.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Sat Jul 06 09:33:42 GMT 2024","Sat Jul 06 09:33:46 GMT 2024","3913","CrossBrowser","ChromiumTest","com.luma.selenium.ProductPageTest","com.luma.selenium.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Sat Jul 06 09:33:55 GMT 2024","Sat Jul 06 09:33:57 GMT 2024","2000","CrossBrowser","FirefoxTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sat Jul 06 09:33:44 GMT 2024","Sat Jul 06 09:33:46 GMT 2024","1769","CrossBrowser","ChromiumTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sat Jul 06 09:33:49 GMT 2024","Sat Jul 06 09:33:52 GMT 2024","3314","CrossBrowser","FirefoxTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sat Jul 06 09:33:42 GMT 2024","Sat Jul 06 09:33:44 GMT 2024","2022","CrossBrowser","ChromiumTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
