"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon May 27 19:26:25 GMT 2024","Mon May 27 19:26:28 GMT 2024","2843","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNavigationBar","testNavigationBar",""
"unknown","Mon May 27 19:25:36 GMT 2024","Mon May 27 19:25:36 GMT 2024","1","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testWomenSectionButtonsClickable","testWomenSectionButtonsClickable",""
"passed","Mon May 27 19:27:41 GMT 2024","Mon May 27 19:27:41 GMT 2024","657","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSign","testSign",""
"passed","Mon May 27 19:27:40 GMT 2024","Mon May 27 19:27:40 GMT 2024","771","Surefire suite","Surefire test","com.luma.selenium.LoginPageTest","com.luma.selenium.LoginPageTest","testNavigationBar","testNavigationBar",""
"unknown","Mon May 27 19:25:36 GMT 2024","Mon May 27 19:25:36 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.MenPageTest","com.luma.selenium.MenPageTest","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage",""
"passed","Mon May 27 19:26:16 GMT 2024","Mon May 27 19:26:19 GMT 2024","2954","Surefire suite","Surefire test","com.luma.palywright.HomeTest","com.luma.palywright.HomeTest","testPlaywrightHome","testPlaywrightHome",""
"unknown","Mon May 27 19:25:36 GMT 2024","Mon May 27 19:25:36 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartQuantity","testCartQuantity",""
"unknown","Mon May 27 19:25:36 GMT 2024","Mon May 27 19:25:36 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.AddressBookPageTest","com.luma.selenium.AddressBookPageTest","testAddressBookPage","testAddressBookPage",""
"passed","Mon May 27 19:26:45 GMT 2024","Mon May 27 19:27:19 GMT 2024","34545","Surefire suite","Surefire test","com.luma.palywright.NavigationPlaywrightPageTest","com.luma.palywright.NavigationPlaywrightPageTest","testNavigateToMenuItems","testNavigateToMenuItems",""
"passed","Mon May 27 19:27:33 GMT 2024","Mon May 27 19:27:34 GMT 2024","805","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testSelenium","testSelenium",""
"passed","Mon May 27 19:27:42 GMT 2024","Mon May 27 19:27:44 GMT 2024","2393","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSignIn","testSignIn",""
"unknown","Mon May 27 19:25:36 GMT 2024","Mon May 27 19:25:36 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"unknown","Mon May 27 19:25:36 GMT 2024","Mon May 27 19:25:36 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.WishlistPageTest","com.luma.selenium.WishlistPageTest","testAddRandomProductToWishlist","testAddRandomProductToWishlist",""
"passed","Mon May 27 19:27:45 GMT 2024","Mon May 27 19:27:46 GMT 2024","688","Surefire suite","Surefire test","com.luma.selenium.SearchBoxTest","com.luma.selenium.SearchBoxTest","testFindBackPack","testFindBackPack",""
"passed","Mon May 27 19:25:36 GMT 2024","Mon May 27 19:25:59 GMT 2024","23085","Surefire suite","Surefire test","com.luma.palywright.CreateAccountPlaywrightPageTest","com.luma.palywright.CreateAccountPlaywrightPageTest","testSignInUser","testSignInUser",""
"passed","Mon May 27 19:26:20 GMT 2024","Mon May 27 19:26:25 GMT 2024","5048","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNamesWomenSection","testNamesWomenSection",""
"passed","Mon May 27 19:27:44 GMT 2024","Mon May 27 19:27:45 GMT 2024","1045","Surefire suite","Surefire test","com.luma.selenium.MainPageTest","com.luma.selenium.MainPageTest","testMainPageElements","testMainPageElements",""
"unknown","Mon May 27 19:25:36 GMT 2024","Mon May 27 19:25:36 GMT 2024","0","Surefire suite","Surefire test","com.luma.api.MagentoApiTest","com.luma.api.MagentoApiTest","testGetCustomerInfo","testGetCustomerInfo",""
"passed","Mon May 27 19:26:28 GMT 2024","Mon May 27 19:26:44 GMT 2024","15587","Surefire suite","Surefire test","com.luma.palywright.VerifyDescendingSortByPriceTest","com.luma.palywright.VerifyDescendingSortByPriceTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Mon May 27 19:27:27 GMT 2024","Mon May 27 19:27:33 GMT 2024","5199","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Mon May 27 19:27:35 GMT 2024","Mon May 27 19:27:39 GMT 2024","4677","Surefire suite","Surefire test","com.luma.selenium.SignUpPageTest","com.luma.selenium.SignUpPageTest","testSignInUser","testSignInUser",""
"passed","Mon May 27 19:26:00 GMT 2024","Mon May 27 19:26:16 GMT 2024","16211","Surefire suite","Surefire test","com.luma.palywright.SignInTest","com.luma.palywright.SignInTest","testSingIn","testSingIn",""
