"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Jul 07 09:02:49 GMT 2024","Sun Jul 07 09:02:52 GMT 2024","3439","CrossBrowser","ChromiumTest","com.luma.selenium.ProductPageTest","com.luma.selenium.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Sun Jul 07 09:02:43 GMT 2024","Sun Jul 07 09:02:46 GMT 2024","3345","CrossBrowser","ChromeTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sun Jul 07 09:02:43 GMT 2024","Sun Jul 07 09:02:48 GMT 2024","4875","CrossBrowser","ChromeTest","com.luma.selenium.ProductPageTest","com.luma.selenium.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Sun Jul 07 09:02:51 GMT 2024","Sun Jul 07 09:02:53 GMT 2024","1856","CrossBrowser","ChromiumTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sun Jul 07 09:02:57 GMT 2024","Sun Jul 07 09:03:00 GMT 2024","2365","CrossBrowser","FirefoxTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and title of the application are correct and as expected."
"passed","Sun Jul 07 09:02:43 GMT 2024","Sun Jul 07 09:02:45 GMT 2024","2572","CrossBrowser","ChromeTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and title of the application are correct and as expected."
"passed","Sun Jul 07 09:03:03 GMT 2024","Sun Jul 07 09:03:06 GMT 2024","2248","CrossBrowser","FirefoxTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sun Jul 07 09:02:46 GMT 2024","Sun Jul 07 09:02:48 GMT 2024","1856","CrossBrowser","ChromeTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sun Jul 07 09:02:49 GMT 2024","Sun Jul 07 09:02:50 GMT 2024","1511","CrossBrowser","ChromiumTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testOpenBaseURL","TC-01 Open Base URL","To verify that the base URL and title of the application are correct and as expected."
"passed","Sun Jul 07 09:02:58 GMT 2024","Sun Jul 07 09:03:00 GMT 2024","2757","CrossBrowser","FirefoxTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
"passed","Sun Jul 07 09:02:57 GMT 2024","Sun Jul 07 09:03:03 GMT 2024","5922","CrossBrowser","FirefoxTest","com.luma.selenium.ProductPageTest","com.luma.selenium.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Sun Jul 07 09:02:49 GMT 2024","Sun Jul 07 09:02:51 GMT 2024","2142","CrossBrowser","ChromiumTest","com.luma.selenium.NavigationTest","com.luma.selenium.NavigationTest","testNavigationMenu","TC-02 Top Menu Navigation","To verify that the top menu navigation on the website functions correctly by ensuring that clicking on menu items directs the user to the expected URL with the expected title."
