"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 11:34:14 GMT 2024","Thu Jun 13 11:34:15 GMT 2024","1020","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSign","testSign",""
"unknown","Thu Jun 13 11:32:19 GMT 2024","Thu Jun 13 11:32:19 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.WishlistPageTest","com.luma.selenium.WishlistPageTest","testAddRandomProductToWishlist","testAddRandomProductToWishlist",""
"passed","Thu Jun 13 11:33:00 GMT 2024","Thu Jun 13 11:33:03 GMT 2024","3381","Surefire suite","Surefire test","com.luma.palywright.HomeTest","com.luma.palywright.HomeTest","testPlaywrightHome","testPlaywrightHome",""
"passed","Thu Jun 13 11:32:19 GMT 2024","Thu Jun 13 11:32:42 GMT 2024","22724","Surefire suite","Surefire test","com.luma.palywright.CreateAccountPlaywrightPageTest","com.luma.palywright.CreateAccountPlaywrightPageTest","testSignInUser","testSignInUser",""
"passed","Thu Jun 13 11:34:20 GMT 2024","Thu Jun 13 11:34:21 GMT 2024","1066","Surefire suite","Surefire test","com.luma.selenium.SearchBoxTest","com.luma.selenium.SearchBoxTest","testFindBackPack","testFindBackPack",""
"passed","Thu Jun 13 11:34:16 GMT 2024","Thu Jun 13 11:34:18 GMT 2024","2544","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSignIn","testSignIn",""
"passed","Thu Jun 13 11:32:42 GMT 2024","Thu Jun 13 11:32:59 GMT 2024","16929","Surefire suite","Surefire test","com.luma.palywright.SignInTest","com.luma.palywright.SignInTest","testSingIn","testSingIn",""
"passed","Thu Jun 13 11:34:08 GMT 2024","Thu Jun 13 11:34:13 GMT 2024","4560","Surefire suite","Surefire test","com.luma.selenium.SignUpPageTest","com.luma.selenium.SignUpPageTest","testSignInUser","testSignInUser",""
"passed","Thu Jun 13 11:33:10 GMT 2024","Thu Jun 13 11:33:13 GMT 2024","3270","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNavigationBar","testNavigationBar",""
"unknown","Thu Jun 13 11:32:19 GMT 2024","Thu Jun 13 11:32:19 GMT 2024","1","Surefire suite","Surefire test","com.luma.selenium.AddressBookPageTest","com.luma.selenium.AddressBookPageTest","testAddressBookPage","testAddressBookPage",""
