"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sat Jul 06 11:36:20 GMT 2024","Sat Jul 06 11:36:21 GMT 2024","769","Surefire suite","Surefire test","com.luma.api.RegistrationUserTest","com.luma.api.RegistrationUserTest","testCanNotRegisterNewUserWithoutData","testCanNotRegisterNewUserWithoutData",""
"passed","Sat Jul 06 11:36:35 GMT 2024","Sat Jul 06 11:36:37 GMT 2024","1626","Surefire suite","Surefire test","com.luma.selenium.MainPageTest","com.luma.selenium.MainPageTest","testMainPageElements","testMainPageElements",""
"passed","Sat Jul 06 11:37:04 GMT 2024","Sat Jul 06 11:37:26 GMT 2024","22469","Surefire suite","Surefire test","com.luma.palywright.CreateAccountPlaywrightPageTest","com.luma.palywright.CreateAccountPlaywrightPageTest","testSignInUser","testSignInUser",""
"passed","Sat Jul 06 11:38:17 GMT 2024","Sat Jul 06 11:38:20 GMT 2024","3294","Surefire suite","Surefire test","com.luma.palywright.HomeTest","com.luma.palywright.HomeTest","testPlaywrightHome","testPlaywrightHome",""
"passed","Sat Jul 06 11:38:00 GMT 2024","Sat Jul 06 11:38:16 GMT 2024","16710","Surefire suite","Surefire test","com.luma.palywright.SignInTest","com.luma.palywright.SignInTest","testSingIn","testSingIn",""
"passed","Sat Jul 06 11:36:33 GMT 2024","Sat Jul 06 11:36:35 GMT 2024","1460","Surefire suite","Surefire test","com.luma.selenium.SearchBoxTest","com.luma.selenium.SearchBoxTest","testFindBackPack","testFindBackPack",""
"passed","Sat Jul 06 11:37:27 GMT 2024","Sat Jul 06 11:37:59 GMT 2024","32434","Surefire suite","Surefire test","com.luma.palywright.NavigationPlaywrightPageTest","com.luma.palywright.NavigationPlaywrightPageTest","testNavigateToMenuItems","testNavigateToMenuItems",""
"unknown","Sat Jul 06 11:36:14 GMT 2024","Sat Jul 06 11:36:14 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartQuantity","testCartQuantity",""
"passed","Sat Jul 06 11:36:41 GMT 2024","Sat Jul 06 11:36:44 GMT 2024","2805","Surefire suite","Surefire test","com.luma.selenium.ProductPageTest","com.luma.selenium.ProductPageTest","testProduct","TC-03 Verify Product Details on Product Page","To verify that the product page displays the correct product name and breadcrumb menu text for the 'Driven Backpack'."
"passed","Sat Jul 06 11:36:58 GMT 2024","Sat Jul 06 11:37:04 GMT 2024","5746","Surefire suite","Surefire test","com.luma.selenium.SignUpPageTest","com.luma.selenium.SignUpPageTest","testSignInUser","testSignInUser",""
"passed","Sat Jul 06 11:36:23 GMT 2024","Sat Jul 06 11:36:26 GMT 2024","2866","Surefire suite","Surefire test","com.luma.api.UpdateUserDataTest","com.luma.api.UpdateUserDataTest","testCanAddAddressForUser","testCanAddAddressForUser",""
"unknown","Sat Jul 06 11:36:14 GMT 2024","Sat Jul 06 11:36:14 GMT 2024","0","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testWomenSectionButtonsClickable","testWomenSectionButtonsClickable",""
