"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Jun 13 11:41:39 GMT 2024","Thu Jun 13 11:42:11 GMT 2024","32369","Surefire suite","Surefire test","com.luma.palywright.NavigationPlaywrightPageTest","com.luma.palywright.NavigationPlaywrightPageTest","testNavigateToMenuItems","testNavigateToMenuItems",""
"passed","Thu Jun 13 11:41:10 GMT 2024","Thu Jun 13 11:41:13 GMT 2024","3242","Surefire suite","Surefire test","com.luma.palywright.HomeTest","com.luma.palywright.HomeTest","testPlaywrightHome","testPlaywrightHome",""
"unknown","Thu Jun 13 11:40:29 GMT 2024","Thu Jun 13 11:40:29 GMT 2024","0","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testWomenSectionButtonsClickable","testWomenSectionButtonsClickable",""
"passed","Thu Jun 13 11:42:31 GMT 2024","Thu Jun 13 11:42:33 GMT 2024","1407","Surefire suite","Surefire test","com.luma.selenium.MainPageTest","com.luma.selenium.MainPageTest","testMainPageElements","testMainPageElements",""
"passed","Thu Jun 13 11:42:25 GMT 2024","Thu Jun 13 11:42:27 GMT 2024","1312","Surefire suite","Surefire test","com.luma.selenium.LoginPageTest","com.luma.selenium.LoginPageTest","testNavigationBar","testNavigationBar",""
"passed","Thu Jun 13 11:42:27 GMT 2024","Thu Jun 13 11:42:28 GMT 2024","1207","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSign","testSign",""
"passed","Thu Jun 13 11:42:16 GMT 2024","Thu Jun 13 11:42:18 GMT 2024","1070","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testSelenium","testSelenium",""
"passed","Thu Jun 13 11:41:14 GMT 2024","Thu Jun 13 11:41:19 GMT 2024","5155","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNamesWomenSection","testNamesWomenSection",""
"passed","Thu Jun 13 11:42:20 GMT 2024","Thu Jun 13 11:42:25 GMT 2024","4881","Surefire suite","Surefire test","com.luma.selenium.SignUpPageTest","com.luma.selenium.SignUpPageTest","testSignInUser","testSignInUser",""
"passed","Thu Jun 13 11:42:28 GMT 2024","Thu Jun 13 11:42:31 GMT 2024","2864","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSignIn","testSignIn",""
"passed","Thu Jun 13 11:42:12 GMT 2024","Thu Jun 13 11:42:16 GMT 2024","4118","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"passed","Thu Jun 13 11:40:30 GMT 2024","Thu Jun 13 11:40:52 GMT 2024","22405","Surefire suite","Surefire test","com.luma.palywright.CreateAccountPlaywrightPageTest","com.luma.palywright.CreateAccountPlaywrightPageTest","testSignInUser","testSignInUser",""
"unknown","Thu Jun 13 11:40:29 GMT 2024","Thu Jun 13 11:40:29 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.MenPageTest","com.luma.selenium.MenPageTest","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage",""
"passed","Thu Jun 13 11:41:19 GMT 2024","Thu Jun 13 11:41:23 GMT 2024","3471","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNavigationBar","testNavigationBar",""
"unknown","Thu Jun 13 11:40:29 GMT 2024","Thu Jun 13 11:40:29 GMT 2024","0","Surefire suite","Surefire test","com.luma.api.MagentoApiTest","com.luma.api.MagentoApiTest","testGetCustomerInfo","testGetCustomerInfo",""
"unknown","Thu Jun 13 11:40:29 GMT 2024","Thu Jun 13 11:40:29 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.WishlistPageTest","com.luma.selenium.WishlistPageTest","testAddRandomProductToWishlist","testAddRandomProductToWishlist",""
"passed","Thu Jun 13 11:41:23 GMT 2024","Thu Jun 13 11:41:38 GMT 2024","14507","Surefire suite","Surefire test","com.luma.palywright.VerifyDescendingSortByPriceTest","com.luma.palywright.VerifyDescendingSortByPriceTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"unknown","Thu Jun 13 11:40:29 GMT 2024","Thu Jun 13 11:40:29 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"passed","Thu Jun 13 11:40:52 GMT 2024","Thu Jun 13 11:41:09 GMT 2024","16803","Surefire suite","Surefire test","com.luma.palywright.SignInTest","com.luma.palywright.SignInTest","testSingIn","testSingIn",""
"unknown","Thu Jun 13 11:40:29 GMT 2024","Thu Jun 13 11:40:29 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartQuantity","testCartQuantity",""
"passed","Thu Jun 13 11:42:33 GMT 2024","Thu Jun 13 11:42:34 GMT 2024","1228","Surefire suite","Surefire test","com.luma.selenium.SearchBoxTest","com.luma.selenium.SearchBoxTest","testFindBackPack","testFindBackPack",""
"unknown","Thu Jun 13 11:40:29 GMT 2024","Thu Jun 13 11:40:29 GMT 2024","2","Surefire suite","Surefire test","com.luma.selenium.AddressBookPageTest","com.luma.selenium.AddressBookPageTest","testAddressBookPage","testAddressBookPage",""
