"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Tue May 28 05:33:38 GMT 2024","Tue May 28 05:33:53 GMT 2024","15299","Surefire suite","Surefire test","com.luma.palywright.VerifyDescendingSortByPriceTest","com.luma.palywright.VerifyDescendingSortByPriceTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"unknown","Tue May 28 05:32:39 GMT 2024","Tue May 28 05:32:39 GMT 2024","0","Surefire suite","Surefire test","com.luma.api.MagentoApiTest","com.luma.api.MagentoApiTest","testGetCustomerInfo","testGetCustomerInfo",""
"passed","Tue May 28 05:33:06 GMT 2024","Tue May 28 05:33:26 GMT 2024","19889","Surefire suite","Surefire test","com.luma.palywright.SignInTest","com.luma.palywright.SignInTest","testSingIn","testSingIn",""
"passed","Tue May 28 05:34:33 GMT 2024","Tue May 28 05:34:37 GMT 2024","4364","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testDescendingSortByPrice","testDescendingSortByPrice",""
"unknown","Tue May 28 05:32:39 GMT 2024","Tue May 28 05:32:39 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.WishlistPageTest","com.luma.selenium.WishlistPageTest","testAddRandomProductToWishlist","testAddRandomProductToWishlist",""
"passed","Tue May 28 05:33:26 GMT 2024","Tue May 28 05:33:29 GMT 2024","2826","Surefire suite","Surefire test","com.luma.palywright.HomeTest","com.luma.palywright.HomeTest","testPlaywrightHome","testPlaywrightHome",""
"passed","Tue May 28 05:34:37 GMT 2024","Tue May 28 05:34:38 GMT 2024","670","Surefire suite","Surefire test","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","com.luma.selenium.VerifyDescendingSortByPriceSeleniumTest","testSelenium","testSelenium",""
"passed","Tue May 28 05:33:29 GMT 2024","Tue May 28 05:33:34 GMT 2024","5070","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNamesWomenSection","testNamesWomenSection",""
"unknown","Tue May 28 05:32:39 GMT 2024","Tue May 28 05:32:39 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.MenPageTest","com.luma.selenium.MenPageTest","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage","testVerifyingMenLinkIsDisplayedClickableRedirectionInTheMainPage",""
"passed","Tue May 28 05:34:48 GMT 2024","Tue May 28 05:34:50 GMT 2024","2471","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSignIn","testSignIn",""
"passed","Tue May 28 05:34:54 GMT 2024","Tue May 28 05:34:55 GMT 2024","670","Surefire suite","Surefire test","com.luma.selenium.SearchBoxTest","com.luma.selenium.SearchBoxTest","testFindBackPack","testFindBackPack",""
"passed","Tue May 28 05:32:39 GMT 2024","Tue May 28 05:33:05 GMT 2024","26242","Surefire suite","Surefire test","com.luma.palywright.CreateAccountPlaywrightPageTest","com.luma.palywright.CreateAccountPlaywrightPageTest","testSignInUser","testSignInUser",""
"passed","Tue May 28 05:34:39 GMT 2024","Tue May 28 05:34:46 GMT 2024","6836","Surefire suite","Surefire test","com.luma.selenium.SignUpPageTest","com.luma.selenium.SignUpPageTest","testSignInUser","testSignInUser",""
"unknown","Tue May 28 05:32:39 GMT 2024","Tue May 28 05:32:39 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartQuantity","testCartQuantity",""
"unknown","Tue May 28 05:32:39 GMT 2024","Tue May 28 05:32:39 GMT 2024","0","Surefire suite","Surefire test","com.luma.selenium.CartTest","com.luma.selenium.CartTest","testCartPricing","testCartPricing",""
"unknown","Tue May 28 05:32:39 GMT 2024","Tue May 28 05:32:39 GMT 2024","1","Surefire suite","Surefire test","com.luma.selenium.AddressBookPageTest","com.luma.selenium.AddressBookPageTest","testAddressBookPage","testAddressBookPage",""
"passed","Tue May 28 05:34:47 GMT 2024","Tue May 28 05:34:48 GMT 2024","667","Surefire suite","Surefire test","com.luma.selenium.SignInSeleniumTest","com.luma.selenium.SignInSeleniumTest","testSign","testSign",""
"passed","Tue May 28 05:34:46 GMT 2024","Tue May 28 05:34:47 GMT 2024","651","Surefire suite","Surefire test","com.luma.selenium.LoginPageTest","com.luma.selenium.LoginPageTest","testNavigationBar","testNavigationBar",""
"passed","Tue May 28 05:33:54 GMT 2024","Tue May 28 05:34:28 GMT 2024","34114","Surefire suite","Surefire test","com.luma.palywright.NavigationPlaywrightPageTest","com.luma.palywright.NavigationPlaywrightPageTest","testNavigateToMenuItems","testNavigateToMenuItems",""
"unknown","Tue May 28 05:32:39 GMT 2024","Tue May 28 05:32:39 GMT 2024","0","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testWomenSectionButtonsClickable","testWomenSectionButtonsClickable",""
"passed","Tue May 28 05:33:35 GMT 2024","Tue May 28 05:33:38 GMT 2024","2814","Surefire suite","Surefire test","com.luma.palywright.LumaHomeNavigationTest","com.luma.palywright.LumaHomeNavigationTest","testNavigationBar","testNavigationBar",""
"passed","Tue May 28 05:34:51 GMT 2024","Tue May 28 05:34:54 GMT 2024","3635","Surefire suite","Surefire test","com.luma.selenium.MainPageTest","com.luma.selenium.MainPageTest","testMainPageElements","testMainPageElements",""
